company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_intensity_pct,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,cfo_pat_ratio,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,sector,industry,company_name
BAJAJAUTO,2024,17.178515712057056,19.534209939826162,24.881371251492947,24.196665194346288,16.81427511888661,0.16930824106652895,174.41666666666666,0.978796736617076,6486.0,0.16046356139959886,276.0,1109.0,29.0,5245.0,6558.0,0.8508043591074209,8.127604751021389,9.358917170384974,10.177276348465591,86.66666666666667,Consumer Discretionary,Two Wheelers,Bajaj Auto Ltd
BRITANNIA,2024,12.725863199952292,18.886039716142882,66.47975077881621,53.10194500335346,22.54145980775325,0.8579439252336448,20.597560975609756,1.7713108693355868,3050.0,2.844534557815016,89.0,133.0,83.0,2754.0,2573.0,1.2057169634489222,8.690023727476138,13.063515827454196,13.14353769849137,86.66666666666667,Consumer Staples,Food Products,Britannia Industries Ltd
CIPLA,2024,16.11701714906495,75.59168153953597,14.645841413108625,67.59297807382737,11.986726302120907,0.01625356979162994,35.33876811594203,0.7437310633386236,1152.0,11.569799022270505,51.0,351.0,25.0,461.0,4134.0,0.9951853635050554,9.513860126378049,22.726834848000887,21.832544608565986,86.66666666666667,Healthcare,Pharmaceuticals,"Cipla Ltd
"
ICICIGI,2024,9.366915605017816,87.42129155073948,14.084403669724772,131.44954128440367,2.821477931014203,0.0,160.02678571428572,0.30121739641838446,486.0,9.37667789329819,39.0,275.0,28.0,0.0,2407.0,1.2542991141219386,12.911841003362579,12.839173718198161,11.139222486886503,86.66666666666667,Financials,General Insurance,ICICI Lombard General Insurance Company Ltd
LT,2024,7.031246466738726,13.506668535997433,73.76986951364175,127.62275116448014,54.055839504885085,0.11036773428232503,3.5441547518923464,7.68794548172873,20445.0,0.9854689683555468,95.0,635.0,36.0,2326.0,18266.0,1.1748890461182222,10.335347989682408,8.75885858017449,8.56169392953159,86.66666666666667,Industrials,Engineering & Construction,Larsen & Toubro Ltd
SUNPHARMA,2024,19.815658700538176,26.84289749881436,13.90436229472618,18.15949893286091,10.906078351264242,0.03721334008536497,58.331932773109244,0.5503767760679105,11372.0,1.5732931933934058,40.0,288.0,34.0,2572.0,12135.0,1.2627471383975026,10.78116321985565,24.536829642931245,29.45936165164078,86.66666666666667,Healthcare,Pharmaceuticals,Sun Pharmaceuticals Industries Ltd
TITAN,2024,6.843630099444054,10.359408033826638,35.90797041906327,16.86209533520265,9.004275485499408,2.2235004108463436,9.411954765751211,1.3157162726008345,1506.0,0.36997885835095135,39.0,110.0,28.0,21648.0,1695.0,0.4848398169336384,20.897163953120245,20.274576296793036,19.50578386760935,86.66666666666667,Consumer Discretionary,Gems & Jewellery,"Titan Company Ltd
"
TATAMOTORS,2024,7.263066074788551,13.595385542828959,31.472759296273573,28.67767122165974,8.141945855176932,1.0542934040489995,6.530242339274985,1.1210067169069462,45133.0,5.2022250232915,94.0,275.0,7.0,106549.0,67915.0,2.135221806520577,7.7201595386239275,,,84.0,Consumer Discretionary,Automobiles,Tata Motors Ltd
APOLLOHOSP,2024,4.905818773282963,12.56099480560365,12.465004666044527,16.09736417428725,4.783098015142214,0.9826689774696707,5.565701559020044,0.9749846531614488,383.0,8.064431502177449,63.0,522.0,26.0,7371.0,1920.0,2.053475935828877,14.660042602193135,36.13077689773863,29.95061094416296,83.33333333333333,Healthcare,Healthcare,"Apollo Hospitals
Chain of Indian private hospitals"
SHREECEM,2024,8.445007553238145,22.01647093221578,8.300205948560754,20.02570808031559,6.2206109336300655,0.08055941376502707,19.825581395348838,0.7366021752395994,1929.0,6.9099946396374445,480.0,5787.0,16.0,1682.0,3347.0,1.93133294864397,10.325615915556586,11.2926552609119,10.67987982673917,83.33333333333333,Materials,Cement,Shree Cement Ltd
TATACONSUM,2024,7.9902669998684726,15.020386689464685,6.350616767719004,10.340924525739123,3.9231514368743947,0.15445327200501777,25.32183908045977,0.49099128188569585,26.0,12.567407602262264,12.0,193.0,64.0,2955.0,1937.0,1.594238683127572,15.96086282879563,21.59956338772886,14.869835499703509,83.33333333333333,Consumer Staples,Food & Beverages,Tata Consumer Products Ltd
