company_id,year,calculated_roe,calculated_roce,source_roe,source_roce,debt_to_equity,high_leverage_flag,sector,industry,roe_difference_pct_points,roce_difference_pct_points,roe_category,roce_category,edge_case_type
ADANIPOWER,2016,7.378146759507231,14.621991129126036,57.1,32.2,7.06065881092662,1,Energy,Power & Utilities,49.72185324049277,17.578008870873965,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ADANIPOWER,2017,-205.79999999999998,10.77788191190253,57.1,32.2,17.494666666666667,1,Energy,Power & Utilities,262.9,21.422118088097474,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ADANIPOWER,2018,-236.55793025871765,10.118382845655573,57.1,32.2,59.43194600674916,1,Energy,Power & Utilities,293.65793025871767,22.08161715434443,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ADANIPOWER,2019,-12.759336099585061,9.11102172164119,57.1,32.2,6.091804979253112,1,Energy,Power & Utilities,69.85933609958506,23.088978278358812,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ADANIPOWER,2020,-35.102607622280516,9.296368352788587,57.1,32.2,8.517049837987965,1,Energy,Power & Utilities,92.20260762228051,22.903631647211416,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ADANIPOWER,2021,9.685045374818882,13.237445148707947,57.1,32.2,4.005109433386716,0,Energy,Power & Utilities,47.41495462518112,18.962554851292055,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ADANIPOWER,2022,26.613209080565635,14.61643146652466,57.1,32.2,2.662675407704394,0,Energy,Power & Utilities,30.486790919434366,17.583568533475344,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ADANIPOWER,2023,35.90507430713616,13.978345748068563,57.1,32.2,1.4175257731958764,0,Energy,Power & Utilities,21.19492569286384,18.22165425193144,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ADANIPOWER,2024,37.22522071701755,19.462091203194568,57.1,32.2,0.6738570969010258,0,Energy,Power & Utilities,19.874779282982452,12.737908796805435,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
AMBUJACEM,2012,14.686825053995682,27.921418087388506,9.24,12.8,0.006820506991019666,0,Materials,Cement,5.446825053995681,15.121418087388506,MODERATE_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
AMBUJACEM,2014,14.766633565044687,19.1409342834521,9.24,12.8,0.0033763654419066533,0,Materials,Cement,5.526633565044687,6.3409342834521,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
AMBUJACEM,2017,9.408862229102168,18.641283339775804,9.24,12.8,0.0011609907120743034,0,Materials,Cement,0.1688622291021673,5.841283339775803,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
AMBUJACEM,2018,13.29012069736254,17.89825970548862,9.24,12.8,0.001788109074653554,0,Materials,Cement,4.050120697362539,5.098259705488619,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
AMBUJACEM,2019,11.558268959215882,19.059662506737425,9.24,12.8,0.0017027992358169283,0,Materials,Cement,2.3182689592158816,6.259662506737424,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
AMBUJACEM,2020,13.65294195192688,21.551575684518685,9.24,12.8,0.02069692841762974,0,Materials,Cement,4.41294195192688,8.751575684518684,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
AMBUJACEM,2021,14.636743709079436,24.04088111184236,9.24,12.8,0.01881359943204228,0,Materials,Cement,5.396743709079436,11.24088111184236,MODERATE_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
APOLLOHOSP,2016,7.052821128451381,11.093091144988646,13.81,17.2,0.8505402160864346,0,Healthcare,Healthcare,6.75717887154862,6.106908855011353,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
APOLLOHOSP,2017,3.952926976463488,11.399285603354558,13.81,17.2,0.9429692214846107,0,Healthcare,Healthcare,9.857073023536513,5.800714396645441,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
APOLLOHOSP,2018,1.8450184501845017,11.992813295403504,13.81,17.2,1.0538130381303814,0,Healthcare,Healthcare,11.964981549815498,5.207186704596495,MATERIAL_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
APOLLOHOSP,2019,5.9988002399520095,15.270443841872414,13.81,17.2,1.1016796640671866,0,Healthcare,Healthcare,7.811199760047991,1.9295561581275855,MODERATE_DIFFERENCE,WITHIN_5_PERCENTAGE_POINTS,ROE_SOURCE_ANOMALY
APOLLOHOSP,2020,12.934131736526947,22.93829296424452,13.81,17.2,1.0766467065868264,0,Healthcare,Healthcare,0.8758682634730537,5.738292964244522,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
APOLLOHOSP,2021,2.976319791440365,13.009243409791168,13.81,17.2,0.9037584184227677,0,Healthcare,Healthcare,10.833680208559635,4.1907565902088315,MATERIAL_DIFFERENCE,WITHIN_5_PERCENTAGE_POINTS,ROE_SOURCE_ANOMALY
APOLLOHOSP,2022,19.704783923172684,22.587968217934165,13.81,17.2,0.723457229237062,0,Healthcare,Healthcare,5.8947839231726835,5.387968217934166,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ASIANPAINT,2013,34.2789598108747,47.785419532324624,31.45,41.75,0.0741725768321513,0,Materials,Paints & Coatings,2.8289598108747036,6.0354195323246245,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
ASIANPAINT,2017,26.512361914781696,36.67319941205292,31.45,41.75,0.07364544976328248,0,Materials,Paints & Coatings,4.937638085218303,5.076800587947083,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
ASIANPAINT,2018,24.94649227110583,35.826903723582696,31.45,41.75,0.0633769322235434,0,Materials,Paints & Coatings,6.503507728894171,5.923096276417304,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ASIANPAINT,2019,23.3132720937599,34.89018626633305,31.45,41.75,0.13937282229965156,0,Materials,Paints & Coatings,8.1367279062401,6.859813733666947,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ASIANPAINT,2021,25.042948617835393,34.93776530685661,31.45,41.75,0.0853506168983289,0,Materials,Paints & Coatings,6.407051382164607,6.812234693143388,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ASIANPAINT,2022,22.335650159281784,31.19683096304955,31.45,41.75,0.11490008688097307,0,Materials,Paints & Coatings,9.114349840718216,10.55316903695045,MODERATE_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ASIANPAINT,2023,26.231865932966482,34.92329149232915,31.45,41.75,0.12087293646823412,0,Materials,Paints & Coatings,5.2181340670335175,6.826708507670851,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
